timestamp,packet_type,dancer_id,Ax,Ay,Az,Rx,Ry,Rz,start_flag,prediction,confidence
1635327807.9341743,D,3,2460,-2612,-3186,2697,-4872,5647,N,,
1635327808.024178,D,3,1231,-1183,-1342,3008,-5233,5729,N,,
1635327808.1145194,D,3,941,497,459,3226,-5436,5862,N,,
1635327808.2041667,D,3,782,1515,1637,3253,-5438,5896,N,,
1635327808.3391135,D,3,419,2758,2640,3118,-5288,5855,N,,
1635327808.4290702,D,3,-805,2704,3045,2829,-4969,5663,N,,
1635327808.51918,D,3,-1317,1687,1494,2587,-4572,5592,N,,
1635327808.609051,D,3,-237,434,-794,2328,-4192,5591,N,,
1635327808.6991167,D,3,1688,-1397,-2404,2111,-3936,5565,N,,
1635327808.8342044,D,3,3394,-2951,-3770,2061,-3886,5575,N,,
1635327808.9239597,D,3,4207,-3569,-4148,2172,-4059,5586,N,,
1635327809.1490655,D,3,3901,-3033,-3545,2437,-4405,5677,N,,
1635327809.1498907,D,3,2718,-1786,-2029,2765,-4791,5771,N,,
1635327809.194234,D,3,1960,-207,-502,3005,-5066,5877,N,,
1635327809.3292205,D,3,1574,1185,1092,3123,-5208,5918,N,,
1635327809.4191263,D,3,1132,1783,2061,3065,-5148,5909,N,,
1635327809.5092237,D,3,452,2508,3061,2891,-4951,5808,N,,
1635327809.599139,D,3,-488,2288,2994,2646,-4623,5627,N,,
1635327809.6891394,D,3,-681,1315,1301,2430,-4232,5548,N,,
1635327809.914105,D,3,200,135,-868,2188,-3868,5548,N,,
1635327809.9149456,D,3,2284,-2081,-3263,1964,-3610,5557,N,,
1635327810.0046544,D,3,3883,-3589,-4226,1957,-3608,5560,N,,
1635327810.0942245,D,3,4482,-3962,-4574,2131,-3828,5611,N,,
1635327810.229177,D,3,3778,-3069,-3475,2457,-4211,5730,N,,
1635327810.319089,D,3,2615,-1558,-2084,2798,-4582,5852,N,,
1635327810.4092207,D,3,1644,104,-560,3063,-4865,5953,N,,
1635327810.4991274,D,3,1425,1661,738,3205,-4989,6047,N,,
1635327810.724045,D,3,1082,2898,1489,3153,-4913,6086,N,,
1635327810.7248545,D,3,191,3860,2406,2916,-4676,6008,N,,
1635327810.85894,D,3,-1019,3268,1797,2602,-4303,5873,N,,
1635327811.0840473,D,3,-824,1636,-282,2319,-3909,5818,N,,
1635327811.1290777,D,3,925,-129,-2014,2066,-3595,5775,N,,
1635327811.1296074,D,3,2669,-2128,-3844,1969,-3469,5748,N,,
1635327811.2192068,D,3,3805,-3190,-4490,2022,-3555,5745,N,,
1635327811.3092046,D,3,3947,-3230,-4096,2213,-3827,5810,N,,
1635327811.4441776,D,3,3133,-2060,-2980,2531,-4218,5907,N,,
1635327811.534178,D,3,2036,-661,-1490,2816,-4547,6031,N,,
1635327811.6241689,D,3,1375,901,8,3019,-4784,6096,N,,
1635327811.7142174,D,3,1181,1963,1069,3079,-4835,6149,N,,
1635327811.8040066,D,3,757,2870,2002,2985,-4725,6137,N,,
1635327811.939202,D,3,-585,3577,2957,2724,-4445,5986,N,,
1635327812.0291986,D,3,-1803,2793,1866,2442,-4043,5847,N,,
1635327812.120047,D,3,-803,937,-879,2210,-3658,5827,N,,
1635327812.2091913,D,3,828,-953,-2585,2017,-3389,5806,N,,
1635327812.3892035,D,3,2516,-2837,-4237,1917,-3294,5784,N,,
1635327812.4791353,D,3,3286,-3813,-4860,1992,-3441,5801,N,,
1635327812.5692165,D,3,2908,-3469,-4661,2288,-3823,5948,N,,
1635327812.6140473,D,3,1201,-1908,-3052,2696,-4346,6037,N,dab,0.9348569912681853
1635327812.70419,D,3,-303,244,-807,3035,-4750,6157,N,,
1635327812.7942238,D,3,-289,1822,1070,3186,-4902,6255,N,,
1635327812.9292367,D,3,-486,2814,1927,3106,-4797,6270,N,,
1635327813.019125,D,3,-1202,3469,2394,2872,-4545,6177,N,,
1635327813.1092057,D,3,-2463,3084,2166,2574,-4173,5996,N,,
1635327813.1996074,D,3,-2450,1795,257,2308,-3761,5930,N,,
1635327813.2896438,D,3,-839,-269,-1966,2027,-3402,5828,N,,
1635327813.6041486,D,3,2803,-3759,-4782,1898,-3244,5864,N,,
1635327813.648844,D,3,3220,-3878,-4717,2093,-3505,5991,N,,
1635327813.7391217,D,3,2886,-2901,-3518,2416,-3919,6123,N,,
1635327813.829218,D,3,1517,-999,-1503,2796,-4343,6224,N,,
1635327813.9192398,D,3,906,340,-311,3058,-4619,6349,N,,
1635327814.0992181,D,3,544,1487,672,3165,-4727,6399,N,,
1635327814.1441786,D,3,162,2236,1442,3111,-4655,6411,N,,
1635327814.2341847,D,3,-393,3339,2491,2910,-4446,6300,N,,
1635327814.3241448,D,3,-1687,2841,2435,2643,-4098,6092,N,,
1635327814.4142184,D,3,-1874,1551,851,2403,-3702,6009,N,,
1635327814.549214,D,3,-499,-210,-1525,2136,-3313,5996,N,,
1635327814.6840844,D,3,1486,-2009,-3478,1961,-3092,5934,N,,
1635327814.7739499,D,3,3112,-3567,-4811,1940,-3069,5987,N,,
1635327814.819098,D,3,3469,-4091,-5050,2105,-3310,6062,N,,
1635327814.909207,D,3,2616,-3237,-3492,2455,-3801,6147,N,,
1635327815.0442083,D,3,1206,-1281,-1884,2778,-4217,6258,N,,
1635327815.1792088,D,3,465,131,-2,3009,-4504,6373,N,,
1635327815.224176,D,3,502,1256,1325,3111,-4592,6460,N,,
1635327815.3141992,D,3,123,1651,1680,3062,-4507,6460,N,,
1635327815.4491093,D,3,-283,2225,2193,2913,-4323,6374,N,,
1635327815.539192,D,3,-853,2390,2553,2702,-4051,6220,N,,
1635327815.7189488,D,3,-1364,1843,1867,2474,-3686,6075,N,,
1635327815.7197359,D,3,-761,274,-630,2220,-3279,6038,N,,
1635327815.8091393,D,3,998,-1658,-2474,1987,-2976,5961,N,,
1635327815.944932,D,3,2847,-3537,-3860,1904,-2858,5956,N,,
1635327816.0345426,D,3,3786,-4307,-4613,1977,-2975,5979,N,,
1635327816.1692162,D,3,3800,-4144,-4237,2204,-3289,6095,N,,
1635327816.2140222,D,3,2908,-2421,-2671,2553,-3762,6150,N,,
1635327816.3041856,D,3,1896,-1047,-1144,2800,-4063,6349,N,,
1635327816.3942344,D,3,1224,362,366,2985,-4297,6440,N,,
1635327816.6195872,D,3,397,1716,1849,2948,-4270,6442,N,,
1635327816.7092147,D,3,-213,2442,2524,2758,-4064,6315,N,,
1635327816.7991257,D,3,-838,2049,2247,2530,-3755,6142,N,,
1635327816.9791212,D,3,-748,867,523,2324,-3412,6027,N,,
1635327817.0241785,D,3,522,-428,-1168,2097,-3077,5992,N,,
1635327817.2041757,D,3,2331,-2349,-2727,1917,-2844,5973,N,,
1635327817.249005,D,3,3639,-3866,-3785,1903,-2827,5979,N,,
1635327817.384179,D,3,4061,-4207,-4004,2072,-3041,6025,N,,
1635327817.429211,D,3,3350,-3132,-2936,2373,-3416,6164,N,,
1635327817.519208,D,3,2363,-1821,-1854,2667,-3781,6270,N,,
1635327817.6542141,D,3,1440,-374,-685,2906,-4073,6401,N,,
1635327817.7439828,D,3,802,547,337,3041,-4251,6435,N,,
1635327817.879078,D,3,384,1120,859,3075,-4292,6437,N,,
1635327817.9241464,D,3,5,1845,1593,3001,-4195,6410,N,,
1635327818.1041892,D,3,-1169,2512,2465,2805,-3955,6239,N,,
1635327818.194169,D,3,-2192,1771,1607,2590,-3597,6109,N,,
1635327818.239089,D,3,-1525,472,-591,2352,-3215,6091,N,,
1635327818.4645557,D,3,126,-1372,-2039,2110,-2898,6022,N,,
1635327818.4650493,D,3,2160,-2870,-3527,1990,-2723,6005,N,,
1635327818.5091991,D,3,3543,-3704,-3975,2041,-2792,6029,N,,
1635327818.644712,D,3,3769,-3503,-3724,2203,-3040,6048,N,,
1635327818.77961,D,3,3378,-2932,-3288,2432,-3372,6126,N,,
1635327818.8241584,D,3,2421,-1903,-1685,2642,-3703,6217,N,,
1635327818.9142148,D,3,1448,-1041,-478,2811,-3946,6319,N,,
1635327819.0491326,D,3,944,5,470,2930,-4096,6395,N,,
1635327819.1392233,D,3,412,664,1347,2923,-4085,6398,N,,
1635327819.2292163,D,3,-96,1195,1881,2838,-3951,6365,N,,
1635327819.3191018,D,3,-925,1888,2559,2659,-3728,6142,N,,
1635327819.4091883,D,3,-1429,1268,1559,2468,-3404,5944,N,,
1635327819.5889783,D,3,-382,-183,-628,2296,-3064,5820,N,,
1635327819.5900598,D,3,1089,-1446,-2222,2163,-2814,5782,N,,
1635327819.7691932,D,3,2700,-2823,-3495,2083,-2723,5779,N,,
1635327819.8140092,D,3,3655,-3790,-3867,2104,-2795,5793,N,,
1635327819.9041615,D,3,3629,-3672,-3136,2266,-3033,5927,N,,
1635327819.9944978,D,3,3102,-2867,-2264,2480,-3357,6016,N,,
1635327820.1292162,D,3,2049,-1991,-1257,2660,-3638,6148,N,,
1635327820.264671,D,3,1190,-789,90,2815,-3855,6272,N,,
1635327820.3541067,D,3,794,170,1237,2873,-3952,6293,N,,
1635327820.444178,D,3,285,554,1754,2832,-3893,6283,N,,
1635327820.534217,D,3,-69,1630,2646,2713,-3733,6175,N,,
1635327820.6241755,D,3,-1190,1542,2982,2515,-3425,5959,N,,
1635327820.7591138,D,3,-1523,658,1107,2342,-3055,5894,N,,
1635327820.849112,D,3,-259,-800,-983,2136,-2704,5875,N,dab,0.9348569912681853
1635327821.0290902,D,3,1486,-2406,-2731,1981,-2504,5781,N,,
1635327821.0296116,D,3,3037,-3632,-3765,1941,-2471,5798,N,,
1635327821.164084,D,3,3749,-4018,-3969,2038,-2630,5857,N,,
1635327821.2546587,D,3,3541,-3247,-3228,2266,-2946,5970,N,,
1635327821.3441398,D,3,2813,-2148,-1927,2527,-3302,6031,N,,
1635327821.4341874,D,3,1678,-1204,-997,2727,-3573,6174,N,,
1635327821.5241468,D,3,942,25,124,2895,-3780,6274,N,,
1635327821.6141899,D,3,583,928,1005,2941,-3835,6320,N,,
1635327821.749202,D,3,-45,1293,1427,2883,-3746,6311,N,,
1635327821.8841121,D,3,-616,2102,2160,2735,-3563,6168,N,,
1635327821.9291673,D,3,-1454,1826,2236,2545,-3278,5906,N,,
1635327822.0196552,D,3,-1161,458,369,2384,-2919,5816,N,,
1635327822.2440665,D,3,274,-409,-1378,2237,-2604,5854,N,,
1635327822.244918,D,3,1898,-1971,-2929,2094,-2403,5835,N,,
1635327822.379131,D,3,3289,-3159,-3996,2054,-2390,5839,N,,
1635327822.4241927,D,3,3788,-3684,-4021,2123,-2558,5860,N,,
1635327822.5142267,D,3,3310,-3224,-2749,2303,-2893,5885,N,,
1635327822.6041808,D,3,2372,-2359,-1845,2504,-3196,6030,N,,
1635327822.6942253,D,3,1397,-1422,-528,2686,-3475,6119,N,,
1635327822.8292296,D,3,649,-588,405,2816,-3671,6196,N,,
1635327822.9191263,D,3,306,-45,883,2865,-3738,6236,N,,
1635327823.0990012,D,3,-137,274,1091,2848,-3699,6247,N,,
1635327823.099801,D,3,-559,767,1448,2777,-3582,6215,N,,
1635327823.279226,D,3,-1188,1685,2310,2623,-3366,6040,N,,
1635327823.3692217,D,3,-1837,1148,1660,2435,-3024,5897,N,,
1635327823.4592059,D,3,-1196,106,-317,2246,-2662,5889,N,,
1635327823.6397412,D,3,240,-1456,-2076,2025,-2356,5827,N,,
1635327823.6402855,D,3,2079,-3038,-3598,1908,-2212,5832,N,,
1635327823.7292342,D,3,3345,-3859,-3955,1948,-2311,5800,N,,
1635327823.8641455,D,3,3474,-4201,-3482,2115,-2559,5836,N,,
1635327824.0445619,D,3,2918,-3510,-2707,2335,-2883,5943,N,,
1635327824.0450804,D,3,1897,-2128,-1592,2536,-3195,6041,N,,
1635327824.134219,D,3,943,-1049,-287,2722,-3456,6155,N,,
1635327824.2242122,D,3,406,-299,296,2835,-3612,6215,N,,
1635327824.359116,D,3,84,150,657,2875,-3668,6226,N,,
1635327824.4491143,D,3,-421,559,1136,2847,-3617,6220,N,,
1635327824.539211,D,3,-999,1008,2131,2741,-3470,6081,N,,
1635327824.6291986,D,3,-1905,1315,2568,2590,-3179,5917,N,,
1635327824.7191024,D,3,-2130,593,1084,2414,-2805,5894,N,,
1635327824.8541856,D,3,-822,-497,-1147,2208,-2462,5906,N,,
1635327825.0795307,D,3,870,-2071,-2646,2026,-2234,5864,N,,
1635327825.0800135,D,3,2467,-3500,-3541,1972,-2198,5834,N,,
1635327825.1241724,D,3,3260,-4019,-3858,2053,-2357,5796,N,,
1635327825.214186,D,3,3253,-3694,-3188,2225,-2622,5864,N,,
1635327825.304209,D,3,2715,-2772,-2230,2422,-2916,6001,N,,
1635327825.4392247,D,3,1539,-1831,-1170,2631,-3196,6131,N,,
1635327825.529161,D,3,835,-314,-373,2811,-3416,6225,N,,
1635327825.619125,D,3,466,191,82,2903,-3545,6251,N,,
1635327825.7096522,D,3,17,577,348,2909,-3568,6253,N,,
1635327825.7990146,D,3,-444,852,733,2856,-3500,6219,N,,
1635327825.9792283,D,3,-902,1595,1718,2738,-3341,6096,N,,
1635327826.0243762,D,3,-1807,1308,2017,2567,-3049,5914,N,,
1635327826.114219,D,3,-1598,487,180,2391,-2687,5898,N,,
1635327826.2046564,D,3,-382,-867,-1772,2206,-2376,5869,N,,
1635327826.3391957,D,3,1173,-2323,-2929,2070,-2193,5874,N,,
1635327826.5191936,D,3,2475,-3384,-3636,2023,-2191,5848,N,,
1635327826.5640936,D,3,3057,-3774,-3683,2117,-2374,5851,N,,
1635327826.6545837,D,3,2728,-3446,-3101,2329,-2699,5927,N,,
1635327826.7442172,D,3,1763,-1995,-1986,2575,-3038,6090,N,,
1635327826.8341897,D,3,508,-846,-607,2759,-3349,6131,N,,
1635327826.9692125,D,3,31,-192,349,2878,-3523,6210,N,,
1635327827.0591168,D,3,-309,-40,218,2925,-3576,6250,N,,
1635327827.1491344,D,3,-392,654,668,2930,-3584,6258,N,,
1635327827.2392156,D,3,-1174,1153,1533,2834,-3464,6160,N,,
1635327827.419143,D,3,-2165,1689,2459,2667,-3219,5948,N,,
1635327827.4640636,D,3,-3080,780,1363,2484,-2837,5844,N,,
1635327827.5542119,D,3,-1753,-297,-1144,2273,-2463,5856,N,,
1635327827.644209,D,3,139,-1951,-2617,2087,-2220,5735,N,,
1635327827.7342122,D,3,1893,-3229,-3882,2038,-2142,5688,N,,
1635327827.824188,D,3,3025,-3972,-4331,2099,-2241,5690,N,,
1635327827.9142206,D,3,2882,-3760,-3933,2280,-2527,5773,N,,
1635327828.0500064,D,3,2214,-2949,-2828,2522,-2891,5918,N,,
1635327828.1391425,D,3,636,-1792,-1551,2737,-3220,6014,N,,
1635327828.2292068,D,3,-176,-430,-257,2943,-3504,6106,N,,
1635327828.3196173,D,3,-444,465,842,3005,-3602,6145,N,,
1635327828.4096441,D,3,-960,1127,2069,2944,-3524,6106,N,,
1635327828.5441704,D,3,-2196,1773,2767,2813,-3320,5905,N,,
1635327828.63455,D,3,-2806,931,2094,2653,-3000,5675,N,,
1635327828.7695947,D,3,-2384,-40,275,2497,-2624,5625,N,,
1635327828.9490929,D,3,-662,-1116,-1642,2345,-2317,5592,N,dab,0.9348569912681853
1635327828.9499116,D,3,1255,-2396,-3253,2247,-2144,5541,N,,
1635327829.0391996,D,3,2750,-3300,-4246,2218,-2125,5569,N,,
1635327829.1292145,D,3,3133,-3742,-4432,2276,-2291,5629,N,,
1635327829.2641678,D,3,2684,-3537,-3702,2453,-2616,5792,N,,
1635327829.3089464,D,3,1668,-2368,-2217,2706,-3002,5914,N,,
1635327829.3991194,D,3,336,-1121,-699,2914,-3320,6000,N,,
1635327829.5342307,D,3,-186,-6,300,3046,-3496,6075,N,,
1635327829.668881,D,3,-328,448,771,3088,-3541,6115,N,,
1635327829.7590947,D,3,-797,830,1172,3042,-3475,6087,N,,
1635327829.8494353,D,3,-1288,1571,2282,2935,-3324,5987,N,,
1635327829.9390733,D,3,-2244,1456,2658,2781,-3019,5770,N,,
1635327830.0743241,D,3,-2443,583,650,2608,-2612,5784,N,,
1635327830.1641521,D,3,-992,-905,-1451,2395,-2263,5760,N,,
1635327830.2542026,D,3,781,-2736,-3263,2247,-2075,5663,N,,
1635327830.3440988,D,3,2394,-3793,-4568,2231,-2089,5629,N,,
1635327830.434196,D,3,2884,-4231,-4685,2325,-2299,5665,N,,
1635327830.7041585,D,3,1060,-2248,-2050,2765,-3032,5913,N,,
1635327830.7490976,D,3,-26,-1040,-543,2967,-3352,6014,N,,
1635327830.839107,D,3,-431,-250,258,3101,-3548,6102,N,,
1635327830.9291184,D,3,-676,-125,145,3161,-3627,6156,N,,
1635327831.019081,D,3,-932,-390,-344,3196,-3651,6195,N,,
1635327831.1542,D,3,-1214,-712,-1014,3237,-3664,6222,N,,
1635327831.2441905,D,3,-1337,-983,-1794,3285,-3684,6246,N,,
1635327831.3342106,D,3,-1421,-1357,-2458,3352,-3739,6259,N,,
1635327831.4241714,D,3,-1499,-1252,-2740,3443,-3830,6303,N,,
1635327831.514217,D,3,-1671,-1388,-2820,3503,-3930,6271,N,,
1635327831.69421,D,3,-1852,-1571,-2880,3548,-4005,6273,N,,
1635327831.7390893,D,3,-1984,-1770,-3079,3605,-4060,6320,N,,
1635327831.8291962,D,3,-2122,-2022,-3346,3660,-4123,6341,N,,
1635327831.9641638,D,3,-2053,-2141,-3560,3722,-4198,6360,N,,
1635327832.0091639,D,3,-2135,-2152,-3576,3770,-4263,6365,N,,
1635327832.1442242,D,3,-2163,-2165,-3679,3806,-4306,6382,N,,
1635327832.2342288,D,3,-2316,-2268,-3841,3823,-4344,6361,N,,
1635327832.3690045,D,3,-2251,-2454,-3942,3853,-4388,6371,N,,
1635327832.4140391,D,3,-2297,-2543,-4027,3888,-4429,6381,N,,
1635327832.5041656,D,3,-2265,-2599,-4111,3915,-4468,6372,N,,
1635327832.639216,D,3,-2358,-2692,-4114,3948,-4516,6342,N,,
1635327832.729214,D,3,-2303,-2743,-4094,3978,-4563,6300,N,,
1635327832.9092162,D,3,-2267,-2786,-4088,4013,-4604,6294,N,,
1635327832.9542067,D,3,-2277,-2829,-4044,4046,-4646,6288,N,,
1635327833.0441563,D,3,-2203,-2908,-3996,4072,-4685,6260,N,,
1635327833.1790922,D,3,-2143,-2953,-3971,4101,-4723,6253,N,,
1635327833.2692192,D,3,-2095,-3005,-3928,4129,-4767,6235,N,,
1635327833.3591151,D,3,-2069,-3024,-3910,4154,-4801,6243,N,,
1635327833.4491353,D,3,-2103,-3056,-3858,4177,-4842,6221,N,,
